Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,cancelled_Rides_by_Customer,cancelled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
19-07-2026 15:26,03:26:06 PM,CNR3942895618,Success,CID2059027,Mini,Kothrud,Chinchwad,165,88,,,Yes,Customer Demand,558,UPI,18,5,4.2
31-07-2026 17:04,05:04:28 PM,CNR8071305170,Success,CID3226421,Auto,Mundhwa,Ravet,175,148,,,No,,237,UPI,9,4.5,3
04-07-2026 06:46,06:46:56 AM,CNR4511233562,Success,CID1945777,Prime SUV,Yerawada,Vishrantwadi,155,86,,,No,,785,Credit Card,15,4.8,4
14-07-2026 18:47,06:47:16 PM,CNR7652011473,Canceled by Customer,CID5293249,Prime Plus,Pirangut,Dhankawadi,,,Driver is not moving towards pickup location,,,,,,,,
31-07-2026 16:12,04:12:39 PM,CNR3990902743,Canceled by Customer,CID5604805,Mini,Bhosari,Kharadi,,,Wrong Address,,,,,,,,
12-07-2026 16:36,04:36:22 PM,CNR7161122353,Canceled by Driver,CID6114207,Mini,Kalyani Nagar,Yerawada,,,,Personal & Car related issues,,,,,,,
24-07-2026 10:14,10:14:21 AM,CNR3086593952,Success,CID2119189,Auto,Narhe,Kharadi,242,24,,,No,,309,UPI,12,3.2,3.5
02-07-2026 10:10,10:10:29 AM,CNR9995706887,Canceled by Driver,CID5539219,Mini,Bibwewadi,Pirangut,,,,The customer was coughing/sick,,,,,,,
22-07-2026 20:06,08:06:48 PM,CNR9722265804,Driver not found,CID8563202,Prime SUV,Katraj,Vishrantwadi,,,,,,,,,,,
29-07-2026 13:17,01:17:55 PM,CNR7656090383,Canceled by Customer,CID5134069,Prime Sedan,Koregaon Park,Vadgaon Budruk,,,Driver asked to cancel,,,,,,,,
12-07-2026 05:34,05:34:36 AM,CNR9496655369,Success,CID4552335,Prime Sedan,Kalyani Nagar,Moshi,96,55,,,No,,546,UPI,16,3.5,1
01-07-2026 14:44,02:44:20 PM,CNR5601651392,Success,CID6994640,Auto,Vishrantwadi,Viman Nagar,184,67,,,No,,80,UPI,2,2.5,4.2
02-07-2026 04:46,04:46:32 AM,CNR3980960249,Success,CID5362549,Mini,Dhanori,Camp,296,86,,,No,,259,Cash,11,4,1
28-07-2026 02:45,02:45:13 AM,CNR4903054546,Success,CID7478341,Mini,Moshi,Baner,295,85,,,No,,164,Credit Card,6,4.8,3.5
23-07-2026 05:27,05:27:31 AM,CNR5890702829,Success,CID7322794,Mini,Pimpri,Baner,37,84,,,No,,278,UPI,12,4,2.5
04-07-2026 00:32,12:32:26 AM,CNR4607793476,Driver not found,CID7167581,Auto,Wagholi,Dhanori,,,,,,,,,,,
03-07-2026 05:51,05:51:51 AM,CNR5402153062,Driver not found,CID5487247,Bike,Sinhagad Road,Katraj,,,,,,,,,,,
25-07-2026 05:29,05:29:11 AM,CNR3435155334,Success,CID2091381,Bike,Hinjawadi,Pirangut,112,43,,,No,,95,UPI,2,2.5,3
25-07-2026 15:53,03:53:54 PM,CNR4389435335,Canceled by Driver,CID6866363,Auto,Kothrud,Tathawade,,,,More than permitted people in there,,,,,,,
04-07-2026 00:21,12:21:06 AM,CNR8419995842,Success,CID5291957,Prime Sedan,Ambegaon,Tathawade,113,101,,,No,,791,Cash,22,4.2,3.5
10-07-2026 08:13,08:13:13 AM,CNR4538818748,Success,CID9963667,Prime Plus,Punawale,Hinjawadi,170,27,,,No,,1139,Debit Card,27,3.8,1
25-07-2026 11:30,11:30:22 AM,CNR1339563098,Success,CID9184380,Prime Plus,Chakan,Koregaon Park,211,64,,,No,,489,Cash,13,4.2,4.7
17-07-2026 04:53,04:53:25 AM,CNR1311900251,Canceled by Driver,CID6165362,Auto,Pimpri,Wagholi,,,,Personal & Car related issues,,,,,,,
30-07-2026 18:06,06:06:38 PM,CNR6744524763,Success,CID9786738,Bike,Pisoli,Bavdhan,124,53,,,No,,104,Cash,6,4.8,3.8
15-07-2026 05:02,05:02:38 AM,CNR3060023476,Success,CID4489204,Mini,Sinhagad Road,Wanowrie,136,115,,,No,,373,UPI,17,4.2,1
21-07-2026 12:35,12:35:35 PM,CNR8109169549,Success,CID2176715,Mini,Punawale,Lohegaon,69,17,,,No,,259,Cash,11,2,5
17-07-2026 13:13,01:13:41 PM,CNR1799402587,Canceled by Customer,CID2195552,Prime Sedan,Vadgaon Budruk,Moshi,,,Driver asked to cancel,,,,,,,,
30-07-2026 13:14,01:14:54 PM,CNR1871630342,Success,CID8209653,Auto,Koregaon Park,Bavdhan,246,32,,,Yes,Customer Demand,110,Debit Card,4,5,3
12-07-2026 07:54,07:54:42 AM,CNR7779538368,Success,CID3657227,Prime Plus,Vadgaon Budruk,Magarpatta,29,90,,,No,,834,UPI,20,2.5,2
08-07-2026 05:53,05:53:47 AM,CNR4429786042,Success,CID2651757,Prime Plus,Yerawada,Swargate,235,75,,,No,,492,Cash,17,4.8,2
11-07-2026 10:33,10:33:17 AM,CNR4844194001,Success,CID3285262,eBike,Dhankawadi,Viman Nagar,63,79,,,No,,120,Cash,5,4.8,4
26-07-2026 20:08,08:08:29 PM,CNR3250202730,Success,CID1304727,Prime SUV,Viman Nagar,Akurdi,28,103,,,Yes,Customer Demand,838,Credit Card,16,2,3
16-07-2026 06:29,06:29:23 AM,CNR5668957622,Success,CID4121102,Auto,Bibwewadi,Akurdi,278,86,,,No,,290,UPI,16,4,4
11-07-2026 06:53,06:53:25 AM,CNR4445968725,Canceled by Driver,CID8898029,Mini,Warje,Karve Nagar,,,,The customer was coughing/sick,,,,,,,
18-07-2026 17:31,05:31:05 PM,CNR7643434523,Canceled by Driver,CID8006604,Bike,Ambegaon,Viman Nagar,,,,The customer was coughing/sick,,,,,,,
05-07-2026 00:44,12:44:36 AM,CNR5546041519,Success,CID9615967,Prime Plus,Chakan,Karve Nagar,286,136,,,No,,938,UPI,22,4,3
01-07-2026 18:36,06:36:26 PM,CNR3428261589,Success,CID3659443,Bike,Pimpri,Wagholi,52,41,,,No,,113,Debit Card,7,3.5,2
10-07-2026 04:16,04:16:55 AM,CNR2857861092,Success,CID9938203,Auto,Mundhwa,Chakan,249,111,,,No,,317,Cash,11,2.5,4
19-07-2026 19:07,07:07:08 PM,CNR1577232700,Success,CID9563401,Auto,Bhosari,Karve Nagar,202,91,,,No,,248,Debit Card,8,5,2.5
23-07-2026 12:16,12:16:53 PM,CNR7976177486,Canceled by Driver,CID8570740,eBike,Swargate,Sinhagad Road,,,,The customer was coughing/sick,,,,,,,
26-07-2026 03:58,03:58:54 AM,CNR8963478465,Success,CID6072425,Mini,Bavdhan,Kalyani Nagar,82,20,,,No,,481,Credit Card,14,3.8,3.8
29-07-2026 16:58,04:58:23 PM,CNR6627250875,Driver not found,CID2826612,Prime SUV,Wagholi,Wakad,,,,,,,,,,,
13-07-2026 11:55,11:55:44 AM,CNR5270115831,Success,CID8967782,Mini,Swargate,Chinchwad,42,115,,,No,,449,Credit Card,21,3.2,4.8
24-07-2026 06:20,06:20:03 AM,CNR6414324148,Success,CID1859677,Bike,Nigdi,Warje,61,131,,,No,,190,UPI,11,3.2,4.8
03-07-2026 13:29,01:29:01 PM,CNR4128062395,Success,CID9467891,Auto,Kharadi,Baner,160,67,,,No,,300,UPI,12,4.8,3.5
03-07-2026 12:32,12:32:29 PM,CNR7302132901,Success,CID5293776,Mini,Chinchwad,Hadapsar,103,34,,,No,,768,UPI,25,3.2,4
05-07-2026 16:21,04:21:26 PM,CNR1593639917,Success,CID5512496,Mini,Baner,Sinhagad Road,171,41,,,No,,304,Credit Card,8,4.5,3.8
14-07-2026 01:07,01:07:33 AM,CNR2646752628,Success,CID4118214,Bike,Bavdhan,Wagholi,136,26,,,No,,77,Cash,3,4.2,4.2
07-07-2026 16:20,04:20:50 PM,CNR2407181612,Success,CID2986491,Prime Plus,Vadgaon Budruk,Pashan,82,112,,,No,,440,UPI,15,3.2,4.7
10-07-2026 23:28,11:28:14 PM,CNR6386620925,Success,CID3887239,Mini,Dighi,Pisoli,152,67,,,No,,306,UPI,9,2.5,3
20-07-2026 20:33,08:33:03 PM,CNR4722944740,Success,CID8035851,Auto,Viman Nagar,Dhanori,31,113,,,No,,245,UPI,13,4.5,5
12-07-2026 07:23,07:23:17 AM,CNR6242158477,Canceled by Driver,CID5202946,Mini,Dhankawadi,Ravet,,,,More than permitted people in there,,,,,,,
18-07-2026 02:06,02:06:58 AM,CNR3969288653,Canceled by Driver,CID9712843,Mini,Akurdi,Shivajinagar,,,,Customer related issue,,,,,,,
13-07-2026 06:11,06:11:56 AM,CNR4749595906,Canceled by Driver,CID5621463,Mini,Keshav Nagar,Fatima Nagar,,,,The customer was coughing/sick,,,,,,,
05-07-2026 10:33,10:33:29 AM,CNR2026857729,Driver not found,CID3262541,Mini,Akurdi,Kharadi,,,,,,,,,,,
03-07-2026 10:40,10:40:15 AM,CNR9692712175,Canceled by Customer,CID9688214,Bike,Camp,Yerawada,,,Change of plans,,,,,,,,
08-07-2026 23:13,11:13:57 PM,CNR9173111278,Success,CID9916590,Auto,Ambegaon,Katraj,279,16,,,Yes,Vehicle Breakdown,140,UPI,6,3.8,2.5
03-07-2026 13:07,01:07:39 PM,CNR7962191627,Success,CID7489694,Prime Sedan,Wanowrie,Wagholi,305,46,,,No,,617,UPI,15,4.7,4.8
19-07-2026 13:08,01:08:41 PM,CNR5675151866,Canceled by Driver,CID5984074,Bike,Pimpri,Karve Nagar,,,,Customer related issue,,,,,,,
25-07-2026 03:49,03:49:27 AM,CNR6282650462,Canceled by Driver,CID6957251,Bike,Yerawada,Nigdi,,,,Personal & Car related issues,,,,,,,
11-07-2026 05:55,05:55:01 AM,CNR7232004202,Success,CID2638975,Auto,Bhosari,Katraj,57,94,,,No,,300,UPI,10,3,3.2
12-07-2026 00:16,12:16:59 AM,CNR1756719674,Success,CID5332617,Prime Plus,Karve Nagar,Kothrud,282,66,,,No,,694,Debit Card,18,4.2,3
26-07-2026 08:13,08:13:58 AM,CNR3002074721,Canceled by Driver,CID9462207,Prime Plus,Narhe,Viman Nagar,,,,The customer was coughing/sick,,,,,,,
08-07-2026 04:27,04:27:15 AM,CNR3984201264,Success,CID2755126,Mini,Mundhwa,Bibwewadi,78,98,,,No,,145,UPI,5,3.2,5
04-07-2026 08:05,08:05:07 AM,CNR4804654034,Success,CID7669432,Prime SUV,Sinhagad Road,Katraj,219,121,,,No,,796,UPI,14,5,3.5
16-07-2026 14:30,02:30:54 PM,CNR7588193874,Success,CID6225273,Auto,Wagholi,Pashan,38,36,,,No,,215,UPI,11,3,4
20-07-2026 16:27,04:27:42 PM,CNR8278065938,Canceled by Driver,CID2515181,Auto,Hinjawadi,Shivajinagar,,,,The customer was coughing/sick,,,,,,,
19-07-2026 03:15,03:15:56 AM,CNR1135235333,Driver not found,CID3421445,Auto,Katraj,Wanowrie,,,,,,,,,,,
23-07-2026 01:34,01:34:14 AM,CNR2312594234,Success,CID3954928,Mini,Karve Nagar,Yerawada,63,42,,,No,,373,Cash,17,4.7,5
03-07-2026 19:26,07:26:50 PM,CNR4991985763,Canceled by Driver,CID5491382,Mini,Hinjawadi,Tathawade,,,,More than permitted people in there,,,,,,,
13-07-2026 06:12,06:12:03 AM,CNR3870866656,Driver not found,CID6029644,Prime Sedan,Baner,Lohegaon,,,,,,,,,,,
08-07-2026 06:51,06:51:59 AM,CNR7670765277,Success,CID4902759,Prime Sedan,Viman Nagar,Narhe,278,44,,,Yes,Vehicle Breakdown,763,UPI,31,3.5,5
24-07-2026 05:41,05:41:40 AM,CNR1756480049,Success,CID5655314,Auto,Chinchwad,Pisoli,180,58,,,No,,230,Credit Card,7,3.8,3.2
27-07-2026 02:39,02:39:01 AM,CNR4222891290,Canceled by Driver,CID4083066,Prime SUV,Katraj,Kothrud,,,,Customer related issue,,,,,,,
10-07-2026 06:01,06:01:31 AM,CNR4507834988,Success,CID7235723,Prime Sedan,Pirangut,Moshi,141,42,,,No,,480,UPI,14,3.2,4.8
04-07-2026 05:50,05:50:13 AM,CNR8402550704,Success,CID7968109,Bike,Katraj,Bibwewadi,106,79,,,No,,143,UPI,6,4.5,3.5
09-07-2026 23:11,11:11:15 PM,CNR1207094263,Success,CID7349900,Bike,Keshav Nagar,Vishrantwadi,140,63,,,No,,131,Cash,9,4.2,3
04-07-2026 11:13,11:13:27 AM,CNR6885025283,Success,CID4523195,Prime Plus,Lohegaon,Dhanori,280,59,,,No,,683,UPI,17,3,5
11-07-2026 13:19,01:19:28 PM,CNR1794645358,Success,CID3988514,Mini,Fatima Nagar,Warje,81,72,,,No,,556,Debit Card,16,4.2,2
17-07-2026 15:00,03:00:57 PM,CNR9836403624,Success,CID6712027,Bike,Tathawade,Kothrud,167,49,,,No,,130,Credit Card,4,3,4.5
31-07-2026 13:52,01:52:59 PM,CNR5113217007,Success,CID4659989,Auto,Fatima Nagar,Punawale,105,33,,,No,,397,Debit Card,14,3,4
12-07-2026 20:40,08:40:06 PM,CNR2107336090,Success,CID6212898,Prime Plus,Shivajinagar,Dhanori,96,82,,,No,,1388,UPI,37,3.8,3.8
07-07-2026 01:08,01:08:27 AM,CNR4081707309,Success,CID9867587,Bike,Kalyani Nagar,Dhanori,87,75,,,No,,122,UPI,8,3.5,3.5
05-07-2026 09:31,09:31:10 AM,CNR2469516301,Success,CID4020607,Mini,Akurdi,Kothrud,124,32,,,No,,232,Cash,7,3.2,4.5
06-07-2026 04:31,04:31:38 AM,CNR7591774387,Success,CID8078398,Bike,Camp,Kondhwa,130,41,,,No,,122,Credit Card,8,3.5,3.8
06-07-2026 10:35,10:35:16 AM,CNR8382878013,Canceled by Driver,CID6320065,Prime SUV,Wakad,Pimpri,,,,More than permitted people in there,,,,,,,
24-07-2026 18:06,06:06:38 PM,CNR6704102103,Success,CID8642111,Auto,Camp,Dighi,118,17,,,No,,349,UPI,12,1,4.5
03-07-2026 15:17,03:17:14 PM,CNR9748977692,Success,CID5895036,Prime Sedan,Pashan,Dhanori,185,47,,,No,,1012,Debit Card,27,4.5,4.5
31-07-2026 01:21,01:21:57 AM,CNR2009569979,Driver not found,CID3051199,Auto,Koregaon Park,Mundhwa,,,,,,,,,,,
17-07-2026 04:18,04:18:01 AM,CNR4128535242,Canceled by Driver,CID2414261,Auto,Tathawade,Dhayari,,,,Personal & Car related issues,,,,,,,
18-07-2026 06:11,06:11:56 AM,CNR5408319472,Success,CID4180172,Mini,Aundh,Nigdi,160,29,,,No,,368,Cash,10,3,3.2
11-07-2026 21:06,09:06:00 PM,CNR9561743857,Success,CID5656735,Auto,Mundhwa,Chinchwad,262,18,,,No,,306,UPI,11,3.2,1
22-07-2026 05:29,05:29:27 AM,CNR2041027895,Success,CID5611799,Prime Plus,Lohegaon,Shivajinagar,70,106,,,No,,440,UPI,15,5,4.8
15-07-2026 07:20,07:20:50 AM,CNR3846512235,Success,CID5150905,Mini,Lohegaon,Wanowrie,101,40,,,No,,221,UPI,9,3.2,4.2
11-07-2026 08:01,08:01:00 AM,CNR1059963932,Success,CID6645441,Auto,Pisoli,Wagholi,59,64,,,No,,301,UPI,10,4.7,4.2
09-07-2026 17:34,05:34:21 PM,CNR3102403182,Success,CID5543838,Bike,Katraj,Ambegaon,220,71,,,No,,131,UPI,9,4,4.2
29-07-2026 12:31,12:31:37 PM,CNR8187316522,Success,CID8303315,Prime Plus,Swargate,Chakan,250,33,,,No,,310,UPI,10,4.2,4.2
10-07-2026 00:45,12:45:10 AM,CNR3002217463,Success,CID5172343,Mini,Sinhagad Road,Shivajinagar,158,71,,,No,,215,UPI,5,1,3.2
14-07-2026 20:08,08:08:59 PM,CNR6094088128,Success,CID4633791,Prime Sedan,Chinchwad,Bavdhan,133,34,,,No,,441,UPI,17,4.2,3.5
11-07-2026 10:31,10:31:53 AM,CNR3424044945,Success,CID1167371,Prime Sedan,Hinjawadi,Karve Nagar,220,69,,,No,,551,Debit Card,13,4.5,3.5
04-07-2026 07:22,07:22:59 AM,CNR6063307305,Canceled by Customer,CID6465370,Auto,Wanowrie,Dighi,,,Change of plans,,,,,,,,
06-07-2026 06:19,06:19:19 AM,CNR9603619692,Success,CID7518970,Mini,Dhanori,Mundhwa,222,114,,,No,,164,Credit Card,6,2,3.8
06-07-2026 19:27,07:27:34 PM,CNR7259300302,Success,CID9183630,Prime Plus,Undri,Warje,202,137,,,No,,908,Credit Card,33,4.8,3.2
22-07-2026 14:52,02:52:23 PM,CNR4558683623,Success,CID8617267,Bike,Kalyani Nagar,Tathawade,128,99,,,No,,140,UPI,10,2,1
12-07-2026 16:23,04:23:16 PM,CNR2175051813,Success,CID5048334,Auto,Yerawada,Pashan,104,139,,,Yes,Vehicle Breakdown,215,Credit Card,8,3,3.8
25-07-2026 11:12,11:12:35 AM,CNR5329792697,Canceled by Driver,CID7551789,Prime Sedan,Warje,Punawale,,,,More than permitted people in there,,,,,,,
23-07-2026 10:46,10:46:45 AM,CNR1237399019,Canceled by Driver,CID7256935,Mini,Warje,Katraj,,,,Customer related issue,,,,,,,
06-07-2026 10:45,10:45:26 AM,CNR1349573295,Success,CID6712035,Auto,Kothrud,Nigdi,91,53,,,No,,185,UPI,9,3.8,4.2
18-07-2026 21:07,09:07:35 PM,CNR8021186516,Success,CID3065392,Mini,Hinjawadi,Dighi,179,113,,,No,,338,UPI,10,4.7,4.7
24-07-2026 16:55,04:55:27 PM,CNR9313077852,Success,CID6979862,Auto,Dhankawadi,Ravet,294,127,,,No,,234,UPI,8,2,1
20-07-2026 11:06,11:06:06 AM,CNR6357458985,Success,CID6149209,Prime Plus,Chinchwad,Kharadi,45,137,,,No,,388,UPI,13,3.2,3.8
19-07-2026 16:41,04:41:07 PM,CNR1240616950,Success,CID9899727,Bike,Koregaon Park,Fatima Nagar,66,147,,,No,,134,Credit Card,5,3.2,5
24-07-2026 15:34,03:34:28 PM,CNR6722737850,Success,CID7294969,Prime Plus,Mundhwa,Camp,28,76,,,No,,1437,Cash,36,2.5,3.5
03-07-2026 21:01,09:01:29 PM,CNR4981853394,Canceled by Customer,CID9096628,Prime SUV,Bibwewadi,Pimpri,,,AC is not working,,,,,,,,
24-07-2026 07:59,07:59:12 AM,CNR3899839978,Success,CID7988794,Auto,Aundh,Keshav Nagar,166,92,,,No,,127,Credit Card,2,4.8,4.7
10-07-2026 14:44,02:44:36 PM,CNR7062992592,Success,CID3247728,Prime Sedan,Kondhwa,Kharadi,248,138,,,No,,468,Cash,12,4.2,2
18-07-2026 06:28,06:28:46 AM,CNR1572207777,Driver not found,CID3071107,Auto,Dhayari,Pashan,,,,,,,,,,,
08-07-2026 23:39,11:39:13 PM,CNR3351897570,Driver not found,CID1094294,Prime Plus,Pashan,Vishrantwadi,,,,,,,,,,,
26-07-2026 07:51,07:51:52 AM,CNR8431189787,Driver not found,CID2427566,Auto,Magarpatta,Bavdhan,,,,,,,,,,,
15-07-2026 18:58,06:58:53 PM,CNR9196611607,Canceled by Driver,CID6440770,Prime Sedan,Dhankawadi,Pirangut,,,,More than permitted people in there,,,,,,,
20-07-2026 06:12,06:12:14 AM,CNR6207298798,Canceled by Customer,CID1050623,Prime SUV,Wakad,Ambegaon,,,Driver is not moving towards pickup location,,,,,,,,
25-07-2026 02:46,02:46:31 AM,CNR1616141286,Success,CID7813684,Mini,Wanowrie,Bibwewadi,211,133,,,No,,658,UPI,22,3,2.5
28-07-2026 16:40,04:40:00 PM,CNR5740852559,Success,CID7286295,Prime Sedan,Magarpatta,Narhe,296,145,,,No,,257,UPI,9,3,4
24-07-2026 05:04,05:04:05 AM,CNR7977167452,Success,CID7395378,eBike,Kondhwa,Fatima Nagar,162,76,,,No,,88,UPI,2,1,4.8
05-07-2026 06:46,06:46:06 AM,CNR9367579381,Driver not found,CID2222542,Bike,Kothrud,Moshi,,,,,,,,,,,
26-07-2026 07:35,07:35:18 AM,CNR4417070389,Driver not found,CID5403650,Prime Plus,Dhankawadi,Hinjawadi,,,,,,,,,,,
19-07-2026 17:06,05:06:02 PM,CNR6485394325,Success,CID3953613,Prime Plus,Narhe,Fatima Nagar,233,86,,,No,,1280,Cash,30,4,4.2
19-07-2026 09:27,09:27:41 AM,CNR3883578578,Success,CID5693555,Bike,Magarpatta,Ravet,262,96,,,No,,164,UPI,6,3,4
29-07-2026 00:40,12:40:23 AM,CNR8889549440,Success,CID6473966,Prime Sedan,Karve Nagar,Wagholi,171,43,,,No,,418,UPI,16,4.7,2.5
09-07-2026 22:02,10:02:08 PM,CNR2254406831,Canceled by Customer,CID5157948,Mini,Shivajinagar,Moshi,,,AC is not working,,,,,,,,
08-07-2026 19:50,07:50:19 PM,CNR9295243138,Success,CID2572418,Mini,Swargate,Pirangut,90,115,,,No,,221,Credit Card,9,1,3.2
17-07-2026 19:18,07:18:37 PM,CNR3536083109,Canceled by Driver,CID1079510,Bike,Katraj,Undri,,,,Personal & Car related issues,,,,,,,
24-07-2026 04:21,04:21:02 AM,CNR7138126519,Success,CID4156357,Auto,Fatima Nagar,Bhosari,308,51,,,No,,143,UPI,4,4.8,4.7
14-07-2026 05:22,05:22:38 AM,CNR4201360754,Canceled by Driver,CID9083846,Prime Plus,Viman Nagar,Katraj,,,,The customer was coughing/sick,,,,,,,
20-07-2026 05:56,05:56:33 AM,CNR9652757930,Success,CID1914971,Auto,Ambegaon,Nigdi,128,140,,,No,,185,UPI,9,3.5,4.8
14-07-2026 00:05,12:05:15 AM,CNR3148172481,Success,CID1976830,Mini,Pimpri,Keshav Nagar,279,91,,,No,,487,UPI,23,2,3
19-07-2026 13:20,01:20:39 PM,CNR1830210924,Success,CID2453850,Prime Sedan,Magarpatta,Kondhwa,150,70,,,No,,725,UPI,20,5,4.2
26-07-2026 09:11,09:11:15 AM,CNR4884812150,Canceled by Driver,CID9547035,Auto,Ravet,Viman Nagar,,,,Customer related issue,,,,,,,
06-07-2026 03:18,03:18:10 AM,CNR3887812873,Canceled by Driver,CID5620503,Prime Plus,Chakan,Lohegaon,,,,The customer was coughing/sick,,,,,,,
22-07-2026 00:46,12:46:47 AM,CNR1959125982,Canceled by Driver,CID3707672,Bike,Pirangut,Bhosari,,,,Customer related issue,,,,,,,
25-07-2026 20:27,08:27:16 PM,CNR5329386885,Success,CID4682773,Bike,Hinjawadi,Dhayari,100,146,,,No,,207,Debit Card,11,4.5,4.5
14-07-2026 03:41,03:41:22 AM,CNR2467650491,Success,CID6455295,Mini,Bhosari,Wakad,170,29,,,No,,430,UPI,20,4.5,4
11-07-2026 10:25,10:25:01 AM,CNR7046290263,Success,CID5334684,Auto,Chakan,Pimpri,121,138,,,No,,116,Credit Card,2,3.8,4
01-07-2026 10:05,10:05:28 AM,CNR7546610626,Canceled by Driver,CID7692147,Bike,Wakad,Dighi,,,,Personal & Car related issues,,,,,,,
25-07-2026 07:53,07:53:19 AM,CNR3717630146,Success,CID7758883,Auto,Chakan,Pisoli,136,140,,,No,,176,Cash,6,4.7,2.5
11-07-2026 08:23,08:23:47 AM,CNR5687971332,Driver not found,CID9461290,Bike,Katraj,Wagholi,,,,,,,,,,,
11-07-2026 16:15,04:15:27 PM,CNR5987416885,Canceled by Customer,CID4496240,Auto,Hadapsar,Magarpatta,,,Driver asked to cancel,,,,,,,,
11-07-2026 03:45,03:45:56 AM,CNR2083862215,Driver not found,CID2191511,Auto,Wanowrie,Narhe,,,,,,,,,,,
16-07-2026 12:11,12:11:27 PM,CNR8259068577,Success,CID2530274,Mini,Narhe,Hinjawadi,48,149,,,No,,297,UPI,13,5,4.5
22-07-2026 19:22,07:22:56 PM,CNR7948003597,Success,CID2571279,Bike,Mundhwa,Hadapsar,284,24,,,No,,95,Cash,5,3.8,1
24-07-2026 04:55,04:55:59 AM,CNR3753173751,Success,CID4270247,Prime Sedan,Dighi,Magarpatta,299,144,,,No,,514,UPI,12,3.5,3
12-07-2026 18:54,06:54:09 PM,CNR4430886653,Success,CID2198120,Mini,Dhayari,Swargate,289,116,,,No,,303,UPI,8,1,4.7
21-07-2026 08:01,08:01:29 AM,CNR5708397637,Driver not found,CID1254673,Auto,Narhe,Aundh,,,,,,,,,,,
23-07-2026 16:10,04:10:47 PM,CNR8538296055,Success,CID1307619,Mini,Pimpri,Moshi,90,49,,,No,,430,Cash,20,2,3.8
10-07-2026 13:57,01:57:44 PM,CNR9405935636,Success,CID2742021,Prime Sedan,Punawale,Karve Nagar,221,126,,,No,,779,UPI,24,3.8,5
04-07-2026 08:06,08:06:10 AM,CNR9556040709,Canceled by Driver,CID7470080,Prime Plus,Keshav Nagar,Dighi,,,,Customer related issue,,,,,,,
28-07-2026 09:38,09:38:19 AM,CNR1805742009,Driver not found,CID7586520,Mini,Sinhagad Road,Katraj,,,,,,,,,,,
21-07-2026 11:48,11:48:49 AM,CNR2007485879,Canceled by Driver,CID4137244,Bike,Pisoli,Vishrantwadi,,,,Personal & Car related issues,,,,,,,
20-07-2026 12:29,12:29:06 PM,CNR1430251461,Success,CID8414030,eBike,Shivajinagar,Bhosari,111,100,,,No,,90,UPI,5,5,2
03-07-2026 13:06,01:06:08 PM,CNR7765933866,Success,CID8449003,Prime Plus,Dhankawadi,Chinchwad,216,101,,,No,,1011,UPI,24,3.8,3.8
26-07-2026 20:39,08:39:15 PM,CNR4235543006,Canceled by Driver,CID7530770,Mini,Nigdi,Dighi,,,,The customer was coughing/sick,,,,,,,
18-07-2026 19:10,07:10:03 PM,CNR8825490276,Success,CID9931085,Mini,Chakan,Aundh,167,112,,,No,,296,UPI,8,4.5,2.5
26-07-2026 20:21,08:21:59 PM,CNR5142762004,Driver not found,CID9146796,Mini,Kondhwa,Yerawada,,,,,,,,,,,
31-07-2026 12:29,12:29:46 PM,CNR1855893599,Success,CID3400134,Bike,Narhe,Vishrantwadi,228,45,,,No,,205,UPI,11,3.2,4
30-07-2026 11:54,11:54:07 AM,CNR3095298633,Success,CID1000085,Prime Plus,Baner,Dhanori,257,75,,,No,,440,UPI,15,4.7,4.5
26-07-2026 19:44,07:44:38 PM,CNR2449987056,Success,CID2896655,Prime Sedan,Wagholi,Chakan,91,63,,,No,,502,Cash,12,3,3.5
01-07-2026 10:01,10:01:24 AM,CNR3529451533,Canceled by Driver,CID7664700,eBike,Warje,Akurdi,,,,More than permitted people in there,,,,,,,
27-07-2026 22:11,10:11:47 PM,CNR9602938937,Canceled by Driver,CID1308575,Prime Sedan,Viman Nagar,Vishrantwadi,,,,Personal & Car related issues,,,,,,,
03-07-2026 10:58,10:58:44 AM,CNR4886547977,Canceled by Driver,CID8488417,Prime Sedan,Akurdi,Punawale,,,,More than permitted people in there,,,,,,,
26-07-2026 21:22,09:22:44 PM,CNR6681853626,Success,CID7814776,Prime Sedan,Swargate,Fatima Nagar,251,135,,,No,,497,UPI,12,5,1
10-07-2026 02:08,02:08:32 AM,CNR5108628960,Driver not found,CID8118689,Mini,Ravet,Bibwewadi,,,,,,,,,,,
19-07-2026 11:07,11:07:06 AM,CNR7626126778,Canceled by Customer,CID7525339,Mini,Warje,Bibwewadi,,,Wrong Address,,,,,,,,
02-07-2026 10:21,10:21:31 AM,CNR6338027757,Canceled by Driver,CID8409270,Bike,Wanowrie,Wakad,,,,The customer was coughing/sick,,,,,,,
24-07-2026 05:41,05:41:42 AM,CNR6375868550,Success,CID1171688,Prime Sedan,Aundh,Kharadi,195,34,,,No,,917,Credit Card,28,3.5,3
04-07-2026 23:13,11:13:56 PM,CNR2700705665,Canceled by Driver,CID8963098,Mini,Shivajinagar,Chakan,,,,The customer was coughing/sick,,,,,,,
13-07-2026 21:43,09:43:25 PM,CNR8231996091,Driver not found,CID2050640,Mini,Dhayari,Wagholi,,,,,,,,,,,
